,dataset,Unnamed: 0,CARD,cell2location,DeconRNASeq,DestVI,DWLS,SVR,RCTD,SCDC,SPOTlight,STdeconvolve,SpatialDWLS
0,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_groups_rmse,A,0.0359298748745326,0.0625633820600189,0.0453512627423048,0.0804369872201551,0.0206121628750231,0.0302223781964448,0.0281972961178728,0.0254634506214722,0.1433674652637685,0.1718487809818785,0.0263174778855188
1,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_groups_rmse,C,0.0233870129153979,0.0404516010371286,0.0871030867664736,0.0591396985292521,0.0166028050098624,0.0429285757872029,0.0279862418556551,0.0456527292231863,0.1156162060418222,0.1426382803189441,0.0186995108993155
2,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_groups_rmse,D,0.0211915692974213,0.0200197091526353,0.0556448098031246,0.055324357558786,0.0246118703018168,0.0264038961058364,0.0240148383909154,0.03656567121653,0.0649099968733886,0.1498308805189565,0.015697149441561
3,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_groups_rmse,B,0.0296033866173768,0.0396114964776842,0.0404443158025776,0.0831590652866936,0.0203371110010321,0.0281087430087283,0.0217086229928355,0.0194503567805585,0.0983703816320604,0.1126970154172266,0.0131903484976266
4,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_groups_rmse,A,0.0367724467822338,0.0755518720937274,0.0432016499540112,0.0878892071303252,0.0206456925454308,0.0291270015771982,0.0290393668355016,0.027349466469192,0.1397181401805928,0.198858433794644,0.056421366339799
5,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_groups_rmse,C,0.026678842167003,0.0375151709832692,0.0940979723265935,0.0556600571752407,0.0176374305264108,0.0443870893472392,0.0299217381552928,0.0492267549097046,0.1121701436515428,0.0916245694581702,0.0257158803877506
6,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_groups_rmse,D,0.0195384231544366,0.0164758831040854,0.050475948753434,0.056790888261423,0.0246257438774922,0.0252064764779401,0.0220149270638416,0.03291637196443,0.0722214731899305,0.1134010448504056,0.0164373325833713
7,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_groups_rmse,B,0.0267648700300173,0.0437145073401054,0.0346316513597167,0.0609828902457451,0.016697113497674,0.0270024554608558,0.0180551287719916,0.0183274701752796,0.0866574532604462,0.0812707713240433,0.0103097619350743
8,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_groups_rmse,A,0.0374762839164719,0.0830690944053001,0.0413136380938653,0.0871814213025539,0.0207974448410381,0.028214564809339,0.0288584756584328,0.0281890728311009,0.1399378534303394,0.25346984590973,0.0284742760933154
9,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_groups_rmse,C,0.0234904854749033,0.0345608398750692,0.0981492862506771,0.0518023618994948,0.0192533987945011,0.0460074801838409,0.029385753993326,0.044965389114197,0.0798909506171737,0.0602873776277801,0.0316780712187612
10,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_groups_rmse,D,0.0176128404921187,0.0144678833383374,0.051324687310716,0.0495319001564842,0.0192053278018418,0.0222775874701188,0.0217807913306477,0.0317619916945525,0.0722414086680453,0.1380531909847047,0.0123024528726251
11,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_groups_rmse,B,0.0318835212173557,0.0510956470110304,0.034954649475617,0.0714400965096763,0.0181998181675463,0.0256911092572455,0.020583462995054,0.0183256231653213,0.0985251684252677,0.0691661088777151,0.0126537892603901
12,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_groups_rmse,A,0.0363621533117782,0.0682682139022334,0.0440878905349278,0.0772579567483771,0.0204375426521076,0.0301162884494286,0.028881938920042,0.0266786282565849,0.1440144222249902,0.2303818230353264,0.0485177560631048
13,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_groups_rmse,C,0.0252431977634459,0.037216780268558,0.0937454653837771,0.0610032767752246,0.0172141140216893,0.0434667782683872,0.0271954178760405,0.0461072820756,0.1128206047569943,0.1576563882657232,0.0179733689585311
14,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_groups_rmse,D,0.0174230745672145,0.0166267561666706,0.0525473799466563,0.0650510999011465,0.0216152854514134,0.0244289097838932,0.0221908988162464,0.0341482426164817,0.0676755065592777,0.1247743100876117,0.014186262233178
15,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_groups_rmse,B,0.0277845719567792,0.039525824275159,0.0414223830707274,0.0766555501300675,0.0191023266761797,0.0323352403463605,0.0198349673086281,0.021086180822526,0.097388091846951,0.1207614728849119,0.0147757419163339
