,dataset,Unnamed: 0,CARD,cell2location,DeconRNASeq,DestVI,DWLS,SVR,RCTD,SCDC,SPOTlight,STdeconvolve,SpatialDWLS
0,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_rmse,B cell,0.0192497645635246,0.0160126309865573,0.0349773563906188,0.0533230282300527,0.0242537101326105,0.0273212554354095,0.0159649976084894,0.0161275963567407,0.0916038809742782,0.1403440224500404,0.0198633782652074
1,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_rmse,CD4 positive  alpha beta T cell,0.0202833216727597,0.0121598104002956,0.0359311638148435,0.0420886398715995,0.0177774884873844,0.0365429501297845,0.0185874455343091,0.0233753236485854,0.0796891629092321,0.2911708411948067,0.0190065496338763
2,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_rmse,CD8 positive  alpha beta T cell,0.0193608859542142,0.0172725354946836,0.0322875126532389,0.0518743558677415,0.0196556586224475,0.0187898479237389,0.0181240776128102,0.0309353407871148,0.050589562738876,0.1527329573194083,0.0197924240238106
3,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_rmse,alveolar capillary type 1 endothelial cell,0.0357714467752646,0.053244306482223,0.0999559128495772,0.1122995062061043,0.0250868007708107,0.0324987628257599,0.0267797156708359,0.0385951457740824,0.2196010062322601,0.1050244178724305,0.0823269947134992
4,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_rmse,alveolar capillary type 2 endothelial cell,0.0309731818177624,0.1051098419662898,0.133394043108959,0.0895414715349392,0.0190180757403113,0.0427417254468407,0.0371530002766411,0.0925648678306957,0.1030776406404415,0.3034606132615365,0.0230770947988646
5,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_rmse,epithelial cell of lung,0.0337782603017888,0.0619617983479935,0.0491228801674505,0.0777514966744927,0.0210109440997474,0.0207951782248701,0.0202021884786519,0.0244249525326032,0.1397234722540457,0.103440804327886,0.0244667652696211
6,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_rmse,fibroblast of lung,0.1063442147124287,0.2892894359445197,0.0977184735761529,0.2710883781286791,0.0465396365534663,0.0676877074126796,0.1026414685101886,0.0891074822794238,0.433756805598577,0.4340298752230375,0.2587950093711572
7,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_rmse,tracheobronchial smooth muscle cell,0.0535422254078391,0.0842533400125551,0.1002352400218759,0.1386993960162336,0.0443584939717355,0.0472621993863012,0.0611205645723459,0.0404593523558945,0.1567362110381394,0.1293111039521227,0.0607046667080275
8,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_rmse,type I pneumocyte,0.0360087626220467,0.0597433639479722,0.0313647069636973,0.0626044276925798,0.0185816592051793,0.0263211328696814,0.0180502629852918,0.0164218031980408,0.0811705134396778,0.3132386490084505,0.013122184638078
9,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_rmse,B cell,0.0165482250665332,0.0147579935825182,0.0288011518072201,0.0610627963370993,0.0194289429458019,0.0241408513364362,0.0149490917522654,0.0157578263263982,0.0807974388811535,0.1536209844030522,0.0141414650422759
10,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_rmse,CD4 positive  alpha beta T cell,0.0169849580391877,0.0127809372471001,0.0428966323157171,0.0591307264852262,0.0156770866633218,0.0360966184028201,0.0183588785761566,0.0260319994170616,0.0739084467826927,0.2773964015832172,0.0123866917841813
11,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_rmse,CD8 positive  alpha beta T cell,0.0197322776968641,0.0195010914639422,0.0385217948180679,0.0448354041456972,0.0188030722090198,0.0200954141498221,0.0201567682788229,0.0317068965906046,0.0487684211501516,0.2833461125441673,0.017894776849857
12,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_rmse,alveolar capillary type 1 endothelial cell,0.0351673361463319,0.0528919999127605,0.0992509467588267,0.1017552626980299,0.022888019968893,0.034775725840438,0.0252422098950539,0.0346695203495225,0.2403981656896827,0.4398580526383963,0.0443417688674235
13,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_rmse,alveolar capillary type 2 endothelial cell,0.0297256072443114,0.1001348363321273,0.1319984323018527,0.0901507324894526,0.0198727790100749,0.041885762117828,0.0341468723534581,0.0876751818827659,0.1070046727951634,0.1748531963482891,0.0192415492427083
14,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_rmse,epithelial cell of lung,0.0344419294988714,0.056575604632944,0.0540708786092192,0.072210131633634,0.0236886341907946,0.024373617877949,0.0234977707183906,0.0268042566908912,0.1338470144058658,0.1537042614893939,0.0288620774692294
15,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_rmse,fibroblast of lung,0.1011568680510707,0.2588932176797452,0.0930278214406237,0.2258609771606351,0.0458697181246028,0.0651903534634045,0.1017034288665562,0.0850353824288132,0.4150859191807199,0.5096933561212754,0.2337219568992433
16,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_rmse,tracheobronchial smooth muscle cell,0.0584483329876809,0.0702963902862365,0.1131090117281508,0.1446121821001258,0.0480790570698435,0.0542688371477687,0.0619404458744583,0.0430866474860174,0.1986378948485258,0.1281010652621897,0.0649421641047016
17,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_rmse,type I pneumocyte,0.0371482932392039,0.051005623766804,0.0423880908173385,0.0668676164393958,0.0209490342372821,0.0322459559035171,0.020466206898831,0.0216125737427506,0.094217238475843,0.2750764451217024,0.0188064491509837
18,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_rmse,B cell,0.0181323300306615,0.0127622516170159,0.0336008434928116,0.0497382413123449,0.0214678381702203,0.0270126332464342,0.0147585549869532,0.014479782679328,0.0982468244287526,0.1183609922933799,0.018194885143047
19,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_rmse,CD4 positive  alpha beta T cell,0.0186852210624494,0.011677913741148,0.0368165290303024,0.0515663638369543,0.0149814624502988,0.0334023756172676,0.0180802683324807,0.0253828154092629,0.0758468273566608,0.1652169676326522,0.0101775640153435
20,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_rmse,CD8 positive  alpha beta T cell,0.0204143161493695,0.0177075607152697,0.0391046454010716,0.0306926858291094,0.0172022583456517,0.0196505099498848,0.0209486265852605,0.0301815220098435,0.0472001885473213,0.3490088750521635,0.0117709761648236
21,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_rmse,alveolar capillary type 1 endothelial cell,0.0356151148112689,0.0527811088828986,0.1064541061146049,0.1166334538353392,0.0239961399992782,0.0347263743070695,0.0251808012337911,0.0329079082135501,0.2371338082549517,0.0693858079935689,0.0778671607961657
22,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_rmse,alveolar capillary type 2 endothelial cell,0.0265545922191261,0.1101412035149977,0.1333867622667636,0.0862400091194559,0.0207242722503317,0.0410992708230413,0.0360758970464126,0.0893721520952586,0.0678232998312526,0.419812020324235,0.0285456590980293
23,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_rmse,epithelial cell of lung,0.040424091010575,0.0696701509612833,0.0512225885444407,0.0895788162775114,0.0229578343376919,0.023757338458049,0.0246246121745243,0.0245254882709235,0.1489287672913282,0.088034084308295,0.0186863525917228
24,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_rmse,fibroblast of lung,0.1119083966447085,0.3191631884290642,0.102409598107559,0.2974210817943225,0.0465811109716675,0.0683684373641103,0.1019254386172689,0.0922358834681276,0.4749790377150045,0.5626577375518258,0.096352084587817
25,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_rmse,tracheobronchial smooth muscle cell,0.0505206549924487,0.1032913751984332,0.0806147440764065,0.0975513204922219,0.0432593741715319,0.04293128155833,0.0610522090228419,0.0441257111756243,0.1051768290627909,0.3600780714414454,0.0464228209138506
26,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_rmse,type I pneumocyte,0.0384742235115347,0.0664106049589358,0.0268165253723575,0.0551679861771952,0.0182373475766083,0.0221772293610442,0.0190391130720805,0.0164551597870032,0.0797061358910158,0.3235407778176566,0.0161056443487092
27,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_clusters_rmse,B cell,0.0175496085278239,0.0175364599980605,0.0268699939667684,0.0341629231139359,0.0219904061427457,0.027618440659582,0.0152778827777519,0.0172378880544608,0.0665000351372891,0.2621989604169583,0.0158513305530402
28,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_clusters_rmse,CD4 positive  alpha beta T cell,0.021120468529269,0.0166073877814894,0.0494356247321655,0.0733844790566691,0.0172830989597098,0.0373644988490524,0.0198306629172002,0.0247866974603649,0.073395438314289,0.1455806875180597,0.012581869945041
