,dataset,Unnamed: 0,CARD,cell2location,DeconRNASeq,DestVI,DWLS,SVR,RCTD,SCDC,SPOTlight,STdeconvolve,SpatialDWLS
0,b78ba209152da0bcf71ec2356d867145_Banovich_Kropski_2020_starmap_clusters_jsd,B cell,0.3856882915204974,0.2265844682547533,0.3931187098822679,0.4551969547614785,0.1828337668998014,0.4956009310482593,0.1838202089338537,0.1988360443595023,0.5919927040697687,0.0,0.8325546111576977
1,b78ba209152da0bcf71ec2356d867145_Banovich_Kropski_2020_starmap_clusters_jsd,alveolar capillary type 1 endothelial cell,0.3507308822439404,0.298185557529473,0.5506929516559328,0.583943033058572,0.0669852576280078,0.0313090432856795,0.0404631649788342,0.1844022930923703,0.6454651449842072,0.8325546111576978,0.2053712068304951
2,b78ba209152da0bcf71ec2356d867145_Banovich_Kropski_2020_starmap_clusters_jsd,epithelial cell of lung,0.219093472851468,0.3415526243521632,0.4877915140978121,0.1668731098160871,0.0985167573325026,0.39711258508234,0.0674578123367402,0.4018032821752163,0.6480127585662682,0.4280475136956169,0.6589240810825706
3,b78ba209152da0bcf71ec2356d867145_Banovich_Kropski_2020_starmap_clusters_jsd,fibroblast of lung,0.078539206989107,0.0472130176100857,0.0634027691530569,0.0944475754040647,0.045028082197702,0.0723503132837006,0.0672225561642017,0.046937078133088,0.0992735678370553,0.2386420066566406,0.5261234113355423
4,b78ba209152da0bcf71ec2356d867145_Teichmann_Meyer_2019_starmap_clusters_jsd,B cell,0.4487770274454942,0.5910983447228428,0.2020853678418504,0.744801521731499,0.1522142104912621,0.0949309763800206,0.293653994434722,0.1910617064661745,0.6111498825574451,0.0,0.8325546111576977
5,b78ba209152da0bcf71ec2356d867145_Teichmann_Meyer_2019_starmap_clusters_jsd,alveolar capillary type 1 endothelial cell,0.506825775464274,0.6099565464543244,0.471135143386982,0.7663126340692084,0.1687689601926944,0.1083552406254212,0.2647115679511223,0.6108108389113444,0.7066565295275864,0.8325546111576977,0.2217074359463904
6,b78ba209152da0bcf71ec2356d867145_Teichmann_Meyer_2019_starmap_clusters_jsd,epithelial cell of lung,0.1305177675261784,0.6024391502931936,0.1642098965138149,0.7453211161345015,0.0551144977500696,0.0921818107796886,0.133910404885888,0.184441462382155,0.5867328181607778,0.4280475136956169,0.6589236519697125
7,b78ba209152da0bcf71ec2356d867145_Teichmann_Meyer_2019_starmap_clusters_jsd,fibroblast of lung,0.0580405212573082,0.0308081780024956,0.0558233718575793,0.3432799623323168,0.0409862841810762,0.0431731112987679,0.0984316301862397,0.1085531974614101,0.1193130752944055,0.2403750096500527,0.5300185488339895
8,b78ba209152da0bcf71ec2356d867145_Lafyatis_Rojas_2019_starmap_clusters_jsd,B cell,0.3401023412475318,0.2839391944825231,0.197635896773869,0.5765677434980452,0.1693929196179261,0.3333221416181941,0.2135863124928285,0.1411888066430509,0.5910001018690436,0.0,0.8325546111576977
9,b78ba209152da0bcf71ec2356d867145_Lafyatis_Rojas_2019_starmap_clusters_jsd,alveolar capillary type 1 endothelial cell,0.4786071752902436,0.4162786859979477,0.2048035150844155,0.6400183537963829,0.0469988001991446,0.1596834522426106,0.0865218656967796,0.2045865685509366,0.6928554394607473,0.8325546111576978,8.896824746858945e-05
10,b78ba209152da0bcf71ec2356d867145_Lafyatis_Rojas_2019_starmap_clusters_jsd,epithelial cell of lung,0.2448891208852343,0.5627651127514881,0.5193417139205037,0.6232034535948434,0.1161024923621637,0.4044679069563188,0.0997917983792396,0.4315596543444215,0.6517660454310674,0.4280475136956169,0.6589236846804181
11,b78ba209152da0bcf71ec2356d867145_Lafyatis_Rojas_2019_starmap_clusters_jsd,fibroblast of lung,0.0676492018100845,0.0318131752666185,0.0797994615480397,0.0479951344690494,0.0367791611702812,0.0614651063609554,0.0611762783139094,0.0306329295344588,0.1424338329735996,0.3613519789386091,
12,b78ba209152da0bcf71ec2356d867145_Meyer_2019_starmap_clusters_jsd,B cell,0.3608893192324292,0.2705334005375523,0.0088301962610308,0.4185092965336663,0.0652357689799863,0.0331572821863088,0.1485762494293484,0.018499067209898,0.5526434919920402,0.4512510213438744,0.8325546111576978
13,b78ba209152da0bcf71ec2356d867145_Meyer_2019_starmap_clusters_jsd,alveolar capillary type 1 endothelial cell,0.4817474142433876,0.6452736511209556,0.1219257258020693,0.6079810121113121,0.0905123941549961,0.1482226121127258,0.295021746207271,0.4693488960941304,0.6890353616186502,0.0,
14,b78ba209152da0bcf71ec2356d867145_Meyer_2019_starmap_clusters_jsd,epithelial cell of lung,0.310103553888698,0.533631691592534,0.3807435559938527,0.5855313804473903,0.0497181530689086,0.0674694595098587,0.2958180565461273,0.1549347883070862,0.600518866566002,0.8325546111576978,0.121583764580204
15,b78ba209152da0bcf71ec2356d867145_Meyer_2019_starmap_clusters_jsd,fibroblast of lung,0.041968842233142,0.0219951193721023,0.0128896492908914,0.0120210667742218,0.0121062902701188,0.0092823082620788,0.0413260891525674,0.0458259400136906,0.0801462276265385,0.2393517438183366,0.6538294423574335
16,b78ba209152da0bcf71ec2356d867145_Krasnow_2020_starmap_clusters_jsd,B cell,0.3954226584374619,0.4626154481282369,0.5190001717106828,0.5393228210351286,0.1928667801816311,0.5428813480858483,0.351689141326463,0.4027399486225878,0.6345852009212845,0.0,0.8325546111576977
17,b78ba209152da0bcf71ec2356d867145_Krasnow_2020_starmap_clusters_jsd,alveolar capillary type 1 endothelial cell,0.5294603328656398,0.3344397971528671,0.5079213969427164,0.5467736139701672,0.0424781286456442,0.4949311609290693,0.06237136520631,0.0647943333113595,0.6493132476290622,0.8325546111576977,0.0022046761654526
18,b78ba209152da0bcf71ec2356d867145_Krasnow_2020_starmap_clusters_jsd,epithelial cell of lung,0.4449832971299621,0.604912624226887,0.5895162099949344,0.1684460889499992,0.0683988468320834,0.5391420957902322,0.2871698772932708,0.6241742906919076,0.6760885736750908,0.4280475136956169,0.001442256171909
19,b78ba209152da0bcf71ec2356d867145_Krasnow_2020_starmap_clusters_jsd,fibroblast of lung,0.0836683575561466,0.0427607645703988,0.1190614358318395,0.0716728823831907,0.0398479434257509,0.0860973933075202,0.0674008420793205,0.0220341379686135,0.1286301570438952,0.4648586921413995,
20,b78ba209152da0bcf71ec2356d867145_Atlas_starmap_clusters_jsd,B cell,0.3077384946827255,0.1554331271098723,0.3048288151395185,0.4242461436811975,0.0441088854265489,0.4297727632109197,0.1242351395342667,0.1984968856504636,0.5897297173859083,0.0,0.8325546111576977
21,b78ba209152da0bcf71ec2356d867145_Atlas_starmap_clusters_jsd,alveolar capillary type 1 endothelial cell,0.3552007265413255,0.1505676800954221,0.5164491850895997,0.5920075308893604,0.0235769345247997,0.0540521064364868,0.035539938137609,0.0534492486637292,0.656111661201859,0.8325546111576978,0.1191512180569074
22,b78ba209152da0bcf71ec2356d867145_Atlas_starmap_clusters_jsd,epithelial cell of lung,0.2341985892166457,0.2426973925411699,0.4579501052644702,0.0344613710728791,0.0136836918999009,0.2993577737325713,0.0541196889134511,0.359978676407121,0.6420520698564808,0.4280475136956169,0.6589244870816182
23,b78ba209152da0bcf71ec2356d867145_Atlas_starmap_clusters_jsd,fibroblast of lung,0.0760253608801341,0.049659208613425,0.0825574740863914,0.0937143290708471,0.0381987833216193,0.0706189504126973,0.0640903837232892,0.0608518007498222,0.1222567028847422,0.2416965012934712,0.7011564098064762
