,dataset,Unnamed: 0,CARD,cell2location,DeconRNASeq,DestVI,DWLS,SVR,RCTD,SCDC,SPOTlight,STdeconvolve,SpatialDWLS
0,b78ba209152da0bcf71ec2356d867145_Krasnow_2020_starmap_clusters_ssim,B cell,0.8993341152322554,0.8096135407640708,0.7072349010130209,0.6501231829880121,0.9945694884435832,0.6412363499829976,0.9367129278400173,0.8886081920644263,0.3954200831860618,1.0,-0.1113061873950978
1,b78ba209152da0bcf71ec2356d867145_Krasnow_2020_starmap_clusters_ssim,alveolar capillary type 1 endothelial cell,0.6798494951548498,0.957219669921367,0.7251932907606498,0.6250844849513283,0.9992378133514116,0.7559015212286945,0.9999352034208918,0.9816750532994292,0.3796288828313654,-0.062273269208259,0.9999221893392444
2,b78ba209152da0bcf71ec2356d867145_Krasnow_2020_starmap_clusters_ssim,epithelial cell of lung,0.8312745349128606,0.4722019033192953,0.5169498949046369,0.996768315527496,0.999747180606908,0.6540636039176302,0.9699605585413046,0.4076025811055815,0.2621772825393525,0.5997945800787158,0.9999795349579748
3,b78ba209152da0bcf71ec2356d867145_Krasnow_2020_starmap_clusters_ssim,fibroblast of lung,0.9831287586423268,0.985063059512586,0.9753884378786122,0.9888840913057222,0.9994413891674346,0.9552234842183428,0.995872311894408,0.9825037057361348,0.9598115005513436,0.1553932853764164,
4,b78ba209152da0bcf71ec2356d867145_Banovich_Kropski_2020_starmap_clusters_ssim,B cell,0.9107577722959612,0.9853273698432368,0.9015565326198104,0.8348597268898462,0.9871764857357108,0.7381090887043458,0.9959445441289194,0.9821209645443714,0.52006746839211,1.0,-0.0415124710297408
5,b78ba209152da0bcf71ec2356d867145_Banovich_Kropski_2020_starmap_clusters_ssim,alveolar capillary type 1 endothelial cell,0.9356511812810804,0.973806812826886,0.6380253786215511,0.54186530161588,0.9437655150816482,0.9918683553441734,0.9996882959494956,0.9848190482335588,0.3921539461801891,-0.0913575732417864,0.9813606474229396
6,b78ba209152da0bcf71ec2356d867145_Banovich_Kropski_2020_starmap_clusters_ssim,epithelial cell of lung,0.990933426561436,0.9356714081299484,0.7569059938102214,0.9972553103278334,0.9989021589958748,0.8846715633555242,0.9997479408542244,0.8715697037274625,0.3585439605362099,0.5997945800787158,0.1166248714384551
7,b78ba209152da0bcf71ec2356d867145_Banovich_Kropski_2020_starmap_clusters_ssim,fibroblast of lung,0.9951752641258058,0.9967738851127842,0.9955571119853244,0.9907649352884068,0.9993640332893504,0.9771041081980116,0.9976172185914288,0.9925842103345428,0.9896275268948822,0.7076200995133267,0.2476680454834424
8,b78ba209152da0bcf71ec2356d867145_Atlas_starmap_clusters_ssim,B cell,0.9647797769593666,0.99545790210578,0.9658395281799158,0.8644485923690574,0.9997805256500928,0.838957653080756,0.9990177437565124,0.9821221047421916,0.5320048204017102,1.0,-0.0721457900057036
9,b78ba209152da0bcf71ec2356d867145_Atlas_starmap_clusters_ssim,alveolar capillary type 1 endothelial cell,0.932615919166896,0.994082526207071,0.7109853449670811,0.5187036071188641,0.9999986427727128,0.9808641803231856,0.9996688706643574,0.9861186787709602,0.3611760330506925,-0.0869954676018757,0.9987103177170308
10,b78ba209152da0bcf71ec2356d867145_Atlas_starmap_clusters_ssim,epithelial cell of lung,0.9873197565568452,0.9801581770134448,0.8087132196743467,0.999781084704501,0.9999830790937824,0.9609116996294648,0.999817968258735,0.9186586903424608,0.3739842593926167,0.5997945800787158,0.1165220506165127
11,b78ba209152da0bcf71ec2356d867145_Atlas_starmap_clusters_ssim,fibroblast of lung,0.9950180805572416,0.9987121884987468,0.9933517207875118,0.9879934120462392,0.9997625976686264,0.9794529248117774,0.997975723810724,0.9937920523128156,0.9742943273896156,0.6990685907298241,0.0447222222222222
12,b78ba209152da0bcf71ec2356d867145_Meyer_2019_starmap_clusters_ssim,B cell,0.9300919006430968,0.9762103173106008,0.9987092202920508,0.8775276821811311,0.999874813006312,0.9999112936744418,0.9982397917399736,0.9980597125735156,0.6274576380647834,0.5467660980274723,-0.076401782179211
13,b78ba209152da0bcf71ec2356d867145_Meyer_2019_starmap_clusters_ssim,alveolar capillary type 1 endothelial cell,0.7685651350833773,0.3500594706265205,0.9988762421303192,0.48042789120841,0.9996631859862212,0.997674402400812,0.9678169033174754,0.793680282984343,0.2499240573082024,1.0,
14,b78ba209152da0bcf71ec2356d867145_Meyer_2019_starmap_clusters_ssim,epithelial cell of lung,0.9596309989772516,0.6514199699216249,0.9088663821551564,0.509854256507041,0.999930368404956,0.9998604044099354,0.9676355157486408,0.9974323208926716,0.494519405099079,-0.129367903965827,0.9988089323155744
15,b78ba209152da0bcf71ec2356d867145_Meyer_2019_starmap_clusters_ssim,fibroblast of lung,0.9987300498257764,0.9915029315184968,0.999689432689738,0.9946498987984044,0.9999815747437768,0.9998843951645568,0.9991802465563724,0.998130963562168,0.9905062628073515,0.7043030015014266,0.0857281938221405
16,b78ba209152da0bcf71ec2356d867145_Teichmann_Meyer_2019_starmap_clusters_ssim,B cell,0.8221801383035969,0.5233981042778153,0.986290460445811,-0.0417215105523613,0.998020604128944,0.999526801282232,0.9699589299050736,0.9935408984286824,0.4667423081268976,1.0,-0.0591505840372455
17,b78ba209152da0bcf71ec2356d867145_Teichmann_Meyer_2019_starmap_clusters_ssim,alveolar capillary type 1 endothelial cell,0.7213903330752839,0.4690006252614462,0.7857419587488315,-0.032452689458565,0.997019031568448,0.9968998281600626,0.9791732331844496,0.4709696467698165,0.1958461031723584,-0.0926840224201562,0.989079820391764
18,b78ba209152da0bcf71ec2356d867145_Teichmann_Meyer_2019_starmap_clusters_ssim,epithelial cell of lung,0.9987676717897304,0.4761799822620788,0.992706325037577,-0.0140656248724342,0.999904459367138,0.998653238381065,0.9977686974933736,0.9893041897321456,0.5296452471787065,0.5997945800787158,0.1167396799802046
19,b78ba209152da0bcf71ec2356d867145_Teichmann_Meyer_2019_starmap_clusters_ssim,fibroblast of lung,0.99762358788474,0.9871496800100468,0.9956105490997854,-0.543086476964704,0.99936887156551,0.9991255445934548,0.9875934050180416,0.9739990710802896,0.9686834577964992,0.6929999695305551,0.241140760270565
20,b78ba209152da0bcf71ec2356d867145_Lafyatis_Rojas_2019_starmap_clusters_ssim,B cell,0.9459551313729428,0.9705207665029634,0.9899720560846508,0.5515739324200102,0.9960607371781582,0.9369568136025502,0.9921754872842672,0.99534775920838,0.5338584324895176,1.0,-0.0720353212792586
21,b78ba209152da0bcf71ec2356d867145_Lafyatis_Rojas_2019_starmap_clusters_ssim,alveolar capillary type 1 endothelial cell,0.7749537977567965,0.8804855448983616,0.990642971670506,0.3721074617330868,0.9999362952204944,0.9687172335120496,0.9997167719846534,0.9922724775659376,0.2444829354214457,-0.0660295754450762,0.9999998724963556
22,b78ba209152da0bcf71ec2356d867145_Lafyatis_Rojas_2019_starmap_clusters_ssim,epithelial cell of lung,0.9851188050391468,0.5774043808735213,0.6882822798452787,0.3990113949836764,0.9991111096217616,0.8769045514570591,0.999596377568327,0.8415235561428084,0.3416054924679816,0.5997945800787158,0.1167306818992891
23,b78ba209152da0bcf71ec2356d867145_Lafyatis_Rojas_2019_starmap_clusters_ssim,fibroblast of lung,0.9897425128581716,0.9830476101715954,0.9917903251254998,0.9741887162464288,0.9989880021933112,0.9854829305729588,0.9985303285174074,0.9919043672212676,0.9430841381976368,0.1826975054339282,
