,dataset,Unnamed: 0,CARD,cell2location,DeconRNASeq,DestVI,DWLS,SVR,RCTD,SCDC,SPOTlight,STdeconvolve,SpatialDWLS
0,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_ssim,B cell,0.9892271439183938,0.995787659752038,0.9934219032242758,0.9603891981466188,0.9909252616239024,0.9684210770689128,0.9968760785861576,0.9971708193570512,0.7495623343284671,0.730603929813927,0.994829827246686
1,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_ssim,CD4 positive  alpha beta T cell,0.7442696675673915,0.9141115981808832,0.3350838173918402,0.3182853888773054,0.9147052979019268,0.4953269044456048,0.8724851389732649,0.9491394000892798,0.2239817010048801,0.5443225833327608,0.9724417980690788
2,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_ssim,CD8 positive  alpha beta T cell,0.8801735520161635,0.9215580311410948,0.945005123172983,0.5901072100181828,0.9440737238436516,0.9313929722479868,0.9758040247924372,0.9478732963502732,0.5184570113722164,-0.0534590849391643,0.9801755387469252
3,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_ssim,alveolar capillary type 1 endothelial cell,0.8605341675366381,0.8197961921074278,0.9922035402251268,0.401530338835563,0.9793143834480492,0.979568163121704,0.9617865392693284,0.9652560166119576,0.2366677175397282,0.9048221389803972,0.8577643865947259
4,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_ssim,alveolar capillary type 2 endothelial cell,0.6864780214149926,0.0589515465359319,0.2341628705386833,0.218887245125411,0.9277081348235998,0.5606588033477695,0.7192166681554716,0.0989196187926201,,-0.0209771852995555,0.9426651541450533
5,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_ssim,epithelial cell of lung,0.9616675251830024,0.896520323581502,0.8704729619854893,0.7889291464739209,0.9838950050143104,0.9751626395468184,0.9585936279030371,0.9768006196286292,0.3801534599513801,0.8934251387826744,0.9953292286350964
6,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_ssim,fibroblast of lung,0.9866993659087836,0.9096625970846672,0.9850850512159668,0.9729122164904924,0.9909714425223284,0.9870982983559192,0.983832738005062,0.9671575477525092,0.9663671540160306,0.193041532527398,0.963428439130246
7,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_ssim,tracheobronchial smooth muscle cell,0.939946452627162,0.9274213874591414,0.9511842196351016,0.7866606404114279,0.9331666414679316,0.9433042320432672,0.9558917076355438,0.9460241286702896,0.8895537944899526,0.2228172673920629,0.9467111639233928
8,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_ssim,type I pneumocyte,0.6777675935850009,0.6166207085156361,0.9807552854247086,0.4652486478354477,0.9496147600910652,0.9795700058986336,0.9292814028591736,0.95789394425463,0.3413030772761782,-0.0474615696763182,0.9767612528365798
9,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_ssim,B cell,0.9872931026395296,0.9941339494336304,0.9904572392783144,0.9510542737644736,0.9886217766004308,0.9732732457468788,0.9959071342237276,0.9958986495208638,0.7192627779239331,0.7292025475508901,0.9936305429064816
