,dataset,Unnamed: 0,CARD,cell2location,DeconRNASeq,DestVI,DWLS,SVR,RCTD,SCDC,SPOTlight,STdeconvolve,SpatialDWLS
0,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_jsd,B cell,0.2223285372702557,0.1249421563287588,0.1264942261636042,0.1431988390012258,0.1832929836854863,0.2256973926595785,0.1123541072212638,0.0279718437674959,0.5110997479394199,0.273582810502389,0.12252664770656
1,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_jsd,CD4 positive  alpha beta T cell,0.4872736517963577,0.3996572282363064,0.5050278361243487,0.5934648818453102,0.3578359493898438,0.5766569252058902,0.3368383983971499,0.2035427827540334,0.673203470052643,0.4536096723774279,0.1574007283019495
2,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_jsd,CD8 positive  alpha beta T cell,0.3738193637520781,0.2786796070888668,0.0619443219788854,0.4046290449945411,0.2286026658331659,0.25425386530558,0.1651172506075777,0.1698188764126146,0.5461543938463241,0.8325546111576977,0.0542273420328685
3,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_jsd,alveolar capillary type 1 endothelial cell,0.380640704359388,0.3853799870498465,0.0449886071760194,0.6035451848621837,0.2137934488215445,0.2469556011799505,0.1960554192815861,0.0439204441717694,0.6709595596165048,0.1450364747792167,0.3162795813705312
4,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_jsd,alveolar capillary type 2 endothelial cell,0.5260721854724604,0.761228225180403,0.6782688311111414,0.6428188861777724,0.4286659547361763,0.5943771812678555,0.5836194367196552,0.760691554486876,,0.8325546111576978,0.107515363111792
5,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_jsd,epithelial cell of lung,0.2638542852086017,0.3750826015215747,0.3448640105374949,0.3977910932349509,0.1708814478389486,0.2042609119417522,0.2125363700176359,0.1661769472329999,0.6238155840307434,0.0776686008197228,0.0979440734163152
6,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_jsd,fibroblast of lung,0.049950866675856,0.0490179612227252,0.055191470456948,0.0440344301603738,0.0307387443754043,0.0463277474247264,0.0405975796374373,0.0721751835018369,0.037228951179867,0.527588418299873,0.0899281044065419
7,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_jsd,tracheobronchial smooth muscle cell,0.1223895167434041,0.1683108662141461,0.1356992922276015,0.2273875358172044,0.0720883875916506,0.0994735455420015,0.1496864203447641,0.1158428080270299,0.2119647797470132,0.5980537850296701,0.1225929732237656
8,43885de192f6b406821c09b949f8e5ea_mixlevel0_starmap_clusters_jsd,type I pneumocyte,0.4956053407373109,0.5102194722635254,0.1758693955936792,0.5315081028718663,0.2763417527177266,0.1968067690100334,0.3081135301263947,0.2179118132261845,0.6004910649822489,0.8325546111576977,0.1032297711078723
9,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_jsd,B cell,0.219362557005583,0.1454217916455726,0.1171416705521735,0.1680369259733584,0.166443761903181,0.2370296196849156,0.1049121070450001,0.037559152229403,0.5273942421619748,0.166749657531466,0.0994537720757048
10,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_jsd,CD4 positive  alpha beta T cell,0.380703690050447,0.2929456936409093,0.3857325914565009,0.4666446833643045,0.2478400373193854,0.521589291219973,0.2394812217056648,0.1615169222764231,0.6392050510075362,0.8325546111576978,0.1272063032952801
11,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_jsd,CD8 positive  alpha beta T cell,0.352016201836218,0.2884702846323379,0.0913263942809287,0.4136685907286138,0.2065911717953919,0.2490329376196695,0.1612064220883099,0.1993221733162545,0.5412222829177102,0.8325546111576978,0.1528669863266658
12,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_jsd,alveolar capillary type 1 endothelial cell,0.3909846742722173,0.3890100901028966,0.0928078049732242,0.5963524671614202,0.2215759200668372,0.2665547970141367,0.21140732987493,0.0667864305876702,0.6763358443484258,0.8325546111576977,0.2841246110802562
13,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_jsd,alveolar capillary type 2 endothelial cell,0.4760711285523583,0.6989270446894607,0.664352958321792,0.6306879304130023,0.3326508153739611,0.5316305196346555,0.477627355726897,0.6824545982536374,,0.3049281499663253,0.1988368888061144
14,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_jsd,epithelial cell of lung,0.2826547296971042,0.4065875250422353,0.3813789178387497,0.3382716700247392,0.183662374090448,0.2340073132154111,0.2217476115149247,0.1997718145389299,0.6492873638464881,0.2397147088639123,0.1948821412820958
15,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_jsd,fibroblast of lung,0.0579902375676324,0.0539651612399565,0.075066672195274,0.1169134738179042,0.0391228499283009,0.0567896432291025,0.0419687317489174,0.0817250385304018,0.0554728897497944,0.4958632554566879,0.2177445376808282
16,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_jsd,tracheobronchial smooth muscle cell,0.0901155697168817,0.1199190592744492,0.1088210473614873,0.1944040601528574,0.0555800489593581,0.0833926230934255,0.1199858451067024,0.079402430707415,0.1744905667434006,0.1955687579362373,0.1283690438138059
17,43885de192f6b406821c09b949f8e5ea_mixlevel2_starmap_clusters_jsd,type I pneumocyte,0.4254193243201067,0.4195778241587335,0.12100191620198,0.4846721186572313,0.2093183751440243,0.1757989803543723,0.2489328670471649,0.1713529260335839,0.5836290646527855,0.8325546111576978,0.0752577637683885
18,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_jsd,B cell,0.2193760421248602,0.1349095314891503,0.1289999111538642,0.1274543769218527,0.1757468854119153,0.2254485430388892,0.1171008430878882,0.0425612061096179,0.5151111823808128,0.172247002800543,0.1133701415993449
19,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_jsd,CD4 positive  alpha beta T cell,0.484713728286582,0.3788769715411825,0.3757642047313255,0.4230266211098624,0.3569193827694641,0.586456789682932,0.3030946327546948,0.2160769480623206,0.6842219640050148,0.8325546111576977,0.296972134915229
20,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_jsd,CD8 positive  alpha beta T cell,0.352430731755519,0.2737610066699886,0.0709536422114234,0.4847143916903673,0.2035330283558108,0.2368465190981644,0.1580570101778674,0.207028400418327,0.5452208249682376,0.8325546111576977,0.1978877345499646
21,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_jsd,alveolar capillary type 1 endothelial cell,0.3928027720296383,0.3922984520872242,0.1160147362199031,0.6075574584445074,0.2370515009510221,0.2608767992994398,0.2164502663094054,0.0625328614044274,0.6660763139566243,0.2275695329138148,0.387161529385549
22,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_jsd,alveolar capillary type 2 endothelial cell,0.4842171229010262,0.7070739135615205,0.6661181917085088,0.6395723837012522,0.3400122418603978,0.5397782120583662,0.4993727912630202,0.6988011872872236,,0.8325546111576977,0.1388725426412887
23,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_jsd,epithelial cell of lung,0.2573539492982041,0.3849200742210953,0.347709369753796,0.4001068565281362,0.1704468372846696,0.2015251972870589,0.2038500686061633,0.1610245953792182,0.6288679179317355,0.1019207827631561,0.1664240526966648
24,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_jsd,fibroblast of lung,0.0561014978946681,0.0522965738400274,0.0677086364998953,0.0823849412498641,0.0344781715432624,0.0508637891522108,0.0423820798979104,0.0778269900865232,0.0448507880082223,0.3989228874748686,0.2401065712126876
25,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_jsd,tracheobronchial smooth muscle cell,0.1007701447277192,0.1408424098487757,0.1163989591161261,0.2125203685217789,0.0569372534894793,0.0842018798053552,0.1306562468157105,0.0862861838328733,0.1888585769823066,0.2553838831278474,0.1622376515547743
26,43885de192f6b406821c09b949f8e5ea_mixlevel1_starmap_clusters_jsd,type I pneumocyte,0.473440923895756,0.4758508018867107,0.154848065141553,0.5286023401269251,0.2553208160123117,0.200747139423186,0.2805410787989466,0.198792757493341,0.5899910191620396,0.8325546111576978,0.078056862514883
27,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_clusters_jsd,B cell,0.2438924065835246,0.1783064526149632,0.1580412967931009,0.1631690245009178,0.1775000125220759,0.2723060158017039,0.1222373175038622,0.0696509930513396,0.5445912869292704,0.8325546111576978,0.1309908975885539
28,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_clusters_jsd,CD4 positive  alpha beta T cell,0.3544840898994182,0.2690423614239086,0.3085472555389006,0.6060298737059685,0.2248938926162803,0.4909941617641606,0.1939976371922182,0.1502054844133947,0.6276525242925691,0.3614000968780018,0.126530273629444
29,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_clusters_jsd,CD8 positive  alpha beta T cell,0.3291240802358089,0.2673058238024883,0.0795119838992272,0.4450212213146443,0.2120277169452972,0.2329223515121621,0.1636180137827432,0.1932900291726869,0.5365228911171307,0.3207564725165552,0.1912601256832614
30,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_clusters_jsd,alveolar capillary type 1 endothelial cell,0.3978505767408689,0.3872966703418342,0.1424872978080666,0.5243837591619512,0.2293877616887046,0.2659996747772177,0.2187705486221175,0.0475249799134445,0.6684433960040964,0.8325546111576978,0.3134664161723848
31,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_clusters_jsd,alveolar capillary type 2 endothelial cell,0.447933999196009,0.6689504700554798,0.6480075690942846,0.6306167905589668,0.2921289959406189,0.5071112039416849,0.4496551621686145,0.6563268839785776,,0.2317855972294884,0.2448541846588487
32,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_clusters_jsd,epithelial cell of lung,0.2647481458622399,0.3854490078106874,0.37143525399334,0.414955059848983,0.1756388162763921,0.2119788348048483,0.2033254536109877,0.1891710303917295,0.6410834589621917,0.2344642530609842,0.1636428327285047
33,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_clusters_jsd,fibroblast of lung,0.0683940149869101,0.0559497619194099,0.0891489169007921,0.1256544748274402,0.0530605304392293,0.0610892339044018,0.0466383001631924,0.0862559574003183,0.0734348672914081,0.2817448433633802,0.0872909809829929
34,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_clusters_jsd,tracheobronchial smooth muscle cell,0.0789111757550971,0.1003624185281792,0.0900323280666586,0.1901919399074503,0.052904132391197,0.0689240233031716,0.1033309604395155,0.0622153985749019,0.1500982647177808,0.2610360390459342,0.1011201237899659
35,43885de192f6b406821c09b949f8e5ea_mixlevel3_starmap_clusters_jsd,type I pneumocyte,0.4416005514581129,0.4272070538877496,0.1187469783921966,0.3809867619726662,0.2211860779048074,0.1908597920851429,0.2704730450558688,0.1854565090418004,0.5993947035599372,0.8325546111576979,0.0967878970268317
